anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,presupuesto
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES","BENEFICIOS Y COMPENSACIONES",2100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","RENTAS GENERALES","BENEFICIOS Y COMPENSACIONES",100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","GASTOS EN PERSONAL","UNIDADES RETRIBUTIVAS POR PRODUCTIVIDAD Y EFICIENCIA","RENTAS GENERALES","SUELDOS Y SALARIOS",464789
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","GASTOS EN PERSONAL","UNIDADES RETRIBUTIVAS POR PRODUCTIVIDAD Y EFICIENCIA","RENTAS GENERALES","SUELDOS Y SALARIOS",337200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","GASTOS EN PERSONAL","UNIDADES RETRIBUTIVAS POR PRODUCTIVIDAD Y EFICIENCIA","RENTAS GENERALES","SUELDOS Y SALARIOS",13184372
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","GASTOS EN PERSONAL","UNIDADES RETRIBUTIVAS POR PRODUCTIVIDAD Y EFICIENCIA","RENTAS GENERALES","SUELDOS Y SALARIOS",1379839
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RENTAS GENERALES","BIENES DE CONSUMO",660500
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS ALIMENTICIOS, AGROPECUARIOS Y FORESTALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",3000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","TEXTILES Y VESTUARIOS","RENTAS GENERALES","BIENES DE CONSUMO",78800
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",3334100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RENTAS GENERALES","BIENES DE CONSUMO",600
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE PAPEL, CARTON E IMPRESOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",31300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RENTAS GENERALES","BIENES DE CONSUMO",221200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE CUERO Y CAUCHO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",5100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",2800
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",3700000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RENTAS GENERALES","BIENES DE CONSUMO",85000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS QUIMICOS Y MEDICINALES","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",6700
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","PRODUCTOS METALICOS","RENTAS GENERALES","BIENES DE CONSUMO",258500
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",493000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",1438200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RENTAS GENERALES","BIENES DE CONSUMO",123300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","PRODUCTOS DE LA MINERIA, PETROLEO Y SUS DERIVADOS","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",41100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",2600
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",1775100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RENTAS GENERALES","BIENES DE CONSUMO",36200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE CONSUMO","OTROS BIENES DE CONSUMO","RECURSOS CON AFECTACION ESPECIFICA","BIENES DE CONSUMO",26800
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",4780300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",44800
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",10200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",900
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",4196500
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",11100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","ALQUILERES Y DERECHOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RENTAS GENERALES","SERVICIOS NO PERSONALES",10421800
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","MANTENIMIENTO, REPARACION Y LIMPIEZA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",24240
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",16400
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",114079
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",21748062
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",885449
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",1193225
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",6280700
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",2800
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",76840
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",1000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",196900
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",900
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",977100
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RENTAS GENERALES","SERVICIOS NO PERSONALES",690200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","PASAJES,  VIATICOS Y COMPENSACIONES","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",74620
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","RENTAS GENERALES","SERVICIOS NO PERSONALES",300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",5200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",80600
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",300
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RENTAS GENERALES","SERVICIOS NO PERSONALES",70200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","SERVICIOS NO PERSONALES","OTROS SERVICIOS","RECURSOS CON AFECTACION ESPECIFICA","SERVICIOS NO PERSONALES",11840
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE USO","BIENES PREEXISTENTES","RENTAS GENERALES","EDIFICIOS E INSTALACIONES",11000000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",5000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",42750
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",7928200
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","INFORMACION Y ESTADISTICAS BASICAS","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RENTAS GENERALES","MAQUINARIA Y EQUIPO",200000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE USO","MAQUINARIA, EQUIPO Y SOFT.","RECURSOS CON AFECTACION ESPECIFICA","MAQUINARIA Y EQUIPO",219950
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE USO","LIBROS, REVISTAS Y OTROS ELEMENTOS COLECCIONABLES","RENTAS GENERALES","MAQUINARIA Y EQUIPO",10000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE USO","INSTALACIONES","RENTAS GENERALES","EDIFICIOS E INSTALACIONES",7125
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","BIENES DE USO","INSTALACIONES","RENTAS GENERALES","EDIFICIOS E INSTALACIONES",10000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","BIENES DE USO","INSTALACIONES","RECURSOS CON AFECTACION ESPECIFICA","EDIFICIOS E INSTALACIONES",12825
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RENTAS GENERALES","A UNIDADES FAMILIARES",1580000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","TRANSFERENCIAS","TRANSF. A MUN.ENTES PROV.A OTROS GOB.PROV.Y A ENTES DEL GOB.NAC.P/ FIN.GTOS CTES.","RENTAS GENERALES","A MUNICIPALIDADES Y OTROS ENTES COMUNALES",217000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","TRANSFERENCIAS","TRANSF. A MUN.ENTES PROV.A OTROS GOB.PROV.Y A ENTES DEL GOB.NAC.P/ FIN.GTOS CTES.","RECURSOS CON AFECTACION ESPECIFICA","A MUNICIPALIDADES Y OTROS ENTES COMUNALES",390600
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","RENTAS GENERALES","A ENTES DEL GOBIERNO PROVINCIAL",70000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","RENTAS GENERALES","A ENTES DEL GOBIERNO PROVINCIAL",746320
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","RECURSOS CON AFECTACION ESPECIFICA","A ENTES DEL GOBIERNO PROVINCIAL",126000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","RENTAS GENERALES","A GOBIERNOS MUNICIPALES Y ENTES COMUNALES",494150
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","TRANSFERENCIAS","TRANSF. A MUNICIP., ENTES PROVINCIALES, A OTROS GOB.  PROV. Y A ENTES DEL GOB. NAC. P/ FINANCIAR GTOS. DE CAP.","RECURSOS CON AFECTACION ESPECIFICA","A GOBIERNOS MUNICIPALES Y ENTES COMUNALES",889470
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","ACTIVOS FINANCIEROS","PRESTAMOS A LARGO PLAZO","RENTAS GENERALES","A MUNICIPALIDADES Y ENTES COMUNALES",472400
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","ACTIVOS FINANCIEROS","PRESTAMOS A LARGO PLAZO","RENTAS GENERALES","A MUNICIPALIDADES Y ENTES COMUNALES",82000000
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","ACTIVOS FINANCIEROS","PRESTAMOS A LARGO PLAZO","RECURSOS CON AFECTACION ESPECIFICA","A MUNICIPALIDADES Y ENTES COMUNALES",33386420
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","DEUDA PUBLICA","SERVICIOS DE LA DEUDA PUBLICA","SERVICIO DE LA DEUDA Y DISMINUCION DE OTROS PASIVOS","INTERESES POR PRESTAMOS RECIBIDOS","RENTAS GENERALES","INTERESES POR PRESTAMOS",38690
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","DEUDA PUBLICA","SERVICIOS DE LA DEUDA PUBLICA","SERVICIO DE LA DEUDA Y DISMINUCION DE OTROS PASIVOS","INTERESES POR PRESTAMOS RECIBIDOS","RENTAS GENERALES","INTERESES POR PRESTAMOS",61401450
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","DEUDA PUBLICA","SERVICIOS DE LA DEUDA PUBLICA","SERVICIO DE LA DEUDA Y DISMINUCION DE OTROS PASIVOS","INTERESES POR PRESTAMOS RECIBIDOS","RECURSOS CON AFECTACION ESPECIFICA","INTERESES POR PRESTAMOS",5487510
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","OTROS GASTOS","OTRAS PERDIDAS","RENTAS GENERALES","OTRAS PERDIDAS",1816500
2013,"MINISTERIO DE ECONOMIA - CREDITO ESPECIFICO -","ADMINISTRACION GUBERNAMENTAL","RELACIONES INTERIORES","OTROS GASTOS","OTRAS PERDIDAS","RECURSOS CON AFECTACION ESPECIFICA","OTRAS PERDIDAS",100000
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",6700000
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","SERVICIOS NO PERSONALES","SERVICIOS TECNICOS Y PROFESIONALES","RENTAS GENERALES","SERVICIOS NO PERSONALES",230000
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",48992100
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","ADMINISTRACION GUBERNAMENTAL","ASUNTOS FINANCIEROS  Y FISCALES","SERVICIOS NO PERSONALES","SERVICIOS COMERCIALES Y FINANCIEROS","RENTAS GENERALES","SERVICIOS NO PERSONALES",113505300
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","ADMINISTRACION GUBERNAMENTAL","DIRECCION SUPERIOR EJECUTIVA","SERVICIOS NO PERSONALES","IMPUESTOS, DERECHOS Y TASAS","RENTAS GENERALES","SERVICIOS NO PERSONALES",210000
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","SERVICIOS ECONOMICOS","AGRICULTURA, GANADERIA Y RECURSOS NATURALES RENOVABLES","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RENTAS GENERALES","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO",2000000
2013,"OBLIGACIONES DEL TESORO Y CREDITOS DE EMERGENCIA","SERVICIOS SOCIALES","EDUCACIÓN ELEMENTAL, MEDIA, SUPERIOR Y UNIVERSITARIA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINAN. GTOS. CTES.","RECURSOS CON AFECTACION ESPECIFICA","A INSTITUCIONES PRIVADAS SIN FINES DE LUCRO",211304450
